Mtech_Project,Server,Date,Utilization,Parameter,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T18:30:00,6.641777515,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T14:30:00,21.47083251,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T11:30:00,22.90168269,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T10:30:00,23.78965974,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T03:30:00,23.44354423,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T01:30:00,14.34021163,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T00:30:00,18.86227322,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T15:30:00,18.91514587,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T14:30:00,21.33888928,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T09:30:00,21.08779478,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T02:30:00,34.10666688,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T19:30:00,4.903609971,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T17:30:00,4.355278313,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T16:30:00,12.93916678,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T15:30:00,18.3977774,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T13:30:00,26.30332947,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T12:30:00,29.21777916,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T11:30:00,26.57055585,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T10:30:00,20.23611101,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T09:30:00,20.34194501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T06:30:00,43.79555384,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T23:30:00,12.94343567,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T20:30:00,3.531388382,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T13:30:00,9.087395032,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T12:30:00,10.68290011,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T11:30:00,9.025574064,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T10:30:00,11.5787891,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T10:30:00,22.18969518,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T04:30:00,56.05897808,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T23:30:00,15.50277752,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T21:30:00,3.744722525,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T17:30:00,4.77833422,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T02:30:00,43.3280557,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T21:30:00,3.867222508,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T18:30:00,6.174999158,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T16:30:00,3.484722535,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T14:30:00,20.089444,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T12:30:00,23.71472168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T11:30:00,23.46166563,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T05:30:00,56.43770752,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T02:30:00,46.22298876,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T00:30:00,39.30049833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T23:30:00,15.25194345,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T19:30:00,5.180554152,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T15:30:00,16.43683505,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T13:30:00,21.91083352,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T10:30:00,23.40090084,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T01:30:00,40.60083453,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T19:30:00,5.026389182,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T16:30:00,3.746944169,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T12:30:00,24.93194373,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T09:30:00,23.21027835,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T06:30:00,48.49749915,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T18:30:00,5.988889178,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T03:30:00,50.69444529,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T01:30:00,38.58111286,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T00:30:00,40.5047218,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-10T23:30:00,15.74610976,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-10T20:30:00,3.693334142,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-10T15:30:00,9.749158382,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-10T07:30:00,21.59777673,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T22:30:00,3.438610872,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T20:30:00,3.433334152,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T14:30:00,19.38749949,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T13:30:00,20.86444441,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T10:30:00,18.60546668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T06:30:00,35.26222308,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T04:30:00,55.11088975,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T02:30:00,45.63972346,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T01:30:00,40.10610962,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T00:30:00,36.20083427,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T23:30:00,13.61388924,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T17:30:00,7.692500035,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T16:30:00,8.434722543,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T15:30:00,18.78027757,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T11:30:00,20.43583425,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T09:30:00,18.51916647,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T03:30:00,56.51777649,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T23:30:00,13.86444585,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T12:30:00,23.72659667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T09:30:00,22.35138845,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T06:30:00,44.60719554,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T04:30:00,55.4950002,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T15:30:00,6.796111989,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T11:30:00,23.68088166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T06:30:00,46.52249845,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T04:30:00,53.76083406,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T22:30:00,3.439997474,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T01:30:00,38.15249157,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T23:30:00,14.00027923,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T21:30:00,3.401112477,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T15:30:00,4.567739129,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T09:30:00,22.53083229,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T07:30:00,22.44861062,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T06:30:00,40.44916805,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T03:30:00,45.39611069,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T22:30:00,3.430277467,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T17:30:00,4.473888318,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T13:30:00,22.18277756,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T11:30:00,22.39361191,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T05:30:00,54.7930549,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T22:30:00,6.290023327,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T16:30:00,8.490000804,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T13:30:00,26.23500077,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T11:30:00,22.35611153,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T06:30:00,43.59101836,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T20:30:00,3.615277529,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T16:30:00,3.515555044,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T09:30:00,22.24749819,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T23:30:00,11.36484911,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T10:30:00,20.94472186,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T09:30:00,21.28052998,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T02:30:00,6.707499981,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T23:30:00,12.14941831,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T20:30:00,5.514020046,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T19:30:00,6.818085035,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T13:30:00,21.91944504,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T06:30:00,43.18499883,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T05:30:00,43.3366677,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T20:30:00,3.426111619,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T14:30:00,20.65111081,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T05:30:00,54.07333247,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T08:30:00,18.50027736,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-18T07:30:00,21.11387285,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-23T00:30:00,20.77618066,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T22:30:00,3.489444236,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T18:30:00,6.33344082,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T15:30:00,5.090277513,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-22T06:30:00,26.89604505,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T04:30:00,53.27388795,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T02:30:00,36.88083331,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T23:30:00,13.82500001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T14:30:00,20.88444344,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T12:30:00,24.06500101,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T09:30:00,22.4500006,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T02:30:00,40.07805634,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T01:30:00,39.11249924,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T23:30:00,13.30472229,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T17:30:00,4.512777487,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T12:30:00,23.81027905,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T11:30:00,23.92555491,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T09:30:00,22.48722235,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T23:30:00,12.4325008,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T19:30:00,5.017778337,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T15:30:00,4.729999145,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T11:30:00,23.79594342,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T08:30:00,22.0574983,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T05:30:00,53.11055438,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T04:30:00,52.80361112,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T02:30:00,42.4074777,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T22:30:00,3.427778284,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T17:30:00,4.734721661,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-12T04:30:00,53.53055541,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-12T02:30:00,36.96666718,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-12T00:30:00,37.18694464,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T22:30:00,3.404444953,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T21:30:00,3.411110779,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T19:30:00,4.73166583,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T10:30:00,23.1191678,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T09:30:00,23.32583427,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T05:30:00,54.43138758,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T01:30:00,37.79222298,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T19:30:00,4.805000881,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T18:30:00,6.272778273,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T12:30:00,23.96777725,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T02:30:00,21.97197755,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T01:30:00,22.44805479,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T07:30:00,22.6533343,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T05:30:00,55.03250058,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T15:30:00,19.0058341,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T12:30:00,24.89388847,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T09:30:00,23.34055583,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T03:30:00,61.39666716,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T02:30:00,46.9597222,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T20:30:00,3.702500025,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T17:30:00,4.416944146,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T15:30:00,9.490276873,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T13:30:00,21.28638824,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T12:30:00,23.56792068,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T03:30:00,54.92916584,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T23:30:00,14.89722168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T21:30:00,3.582500875,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T08:30:00,21.78999933,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T05:30:00,55.58583228,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T01:30:00,39.95970345,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T22:30:00,3.700555046,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T20:30:00,3.733888368,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T14:30:00,20.66694339,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T12:30:00,23.74666564,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T11:30:00,23.60222244,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T00:30:00,37.5008324,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-01T04:30:00,54.76444499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T05:30:00,55.39972146,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T03:30:00,59.17586676,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T21:30:00,3.844999174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T19:30:00,5.395279129,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T10:30:00,21.78861189,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T09:30:00,21.81583182,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T01:30:00,37.75731341,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T23:30:00,14.05083394,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T12:30:00,23.48805491,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T09:30:00,22.73750019,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T07:30:00,22.93333403,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-17T04:30:00,49.26749992,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T21:30:00,3.414999922,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T12:30:00,24.06305679,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T09:30:00,23.33222278,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T08:30:00,22.36777751,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-02T19:30:00,4.373332481,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-02T12:30:00,7.715555032,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T02:30:00,36.74916712,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T01:30:00,38.07722314,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T22:30:00,3.294167459,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T16:30:00,5.271110753,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T13:30:00,6.595833381,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T02:30:00,43.08200582,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T00:30:00,39.87394985,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T23:30:00,15.9169307,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T22:30:00,3.300544143,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T21:30:00,3.298888306,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T18:30:00,5.95777746,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T17:30:00,7.00305593,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T16:30:00,5.213544985,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T11:30:00,21.5113891,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T09:30:00,21.02460403,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T08:30:00,20.8876339,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T02:30:00,43.36805471,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T00:30:00,39.43499962,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T21:30:00,3.320556641,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T20:30:00,3.323610783,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T11:30:00,20.57388814,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T03:30:00,50.62861156,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T22:30:00,3.33638833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T20:30:00,3.319444954,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T19:30:00,4.681389173,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T16:30:00,5.336389999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T07:30:00,21.51583354,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T05:30:00,57.39361032,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-08T00:30:00,34.82320976,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T22:30:00,3.312190016,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T19:30:00,4.607680003,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T17:30:00,7.725419983,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T22:30:00,3.3399991,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T21:30:00,3.335825761,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T20:30:00,3.335554977,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T19:30:00,5.073055804,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T15:30:00,6.126945078,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T14:30:00,20.6630559,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T09:30:00,23.08881474,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T12:30:00,23.9141674,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T11:30:00,24.21277825,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T06:30:00,40.04305665,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T00:30:00,38.42055591,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T19:30:00,5.193889141,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T18:30:00,6.341110826,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T15:30:00,12.87333332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T13:30:00,20.89454826,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T08:30:00,21.37308235,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T01:30:00,40.53470898,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T22:30:00,3.711284161,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T21:30:00,3.659165839,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T12:30:00,24.16750018,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T06:30:00,40.24083424,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T05:30:00,56.2511212,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T04:30:00,55.87767887,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T02:30:00,41.56578668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T00:30:00,38.58694442,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T20:30:00,3.685847501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T14:30:00,21.07805602,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T10:30:00,22.89085722,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T07:30:00,23.72222153,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T06:30:00,39.80222241,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T01:30:00,39.38444551,CPU,,,,,
